App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
Smolsies - My Cute Pet House,com.tutotoons.app.smolsiesmycutepethouse.free,Educational,4.3,166828.0,"10,000,000+",10000000.0,39436914,True,0.0,USD,46M,4.4 and up,TutoTOONS,https://www.tutotoons.com,support@tutotoons.com,"Mar 13, 2019","Jun 08, 2021",Everyone,https://tutotoons.com/privacy_policy/embeded,True,True,False,2021-06-16 09:03:19
Yasa Pets Tower,com.yasapets.tower,Educational,4.3,30130.0,"5,000,000+",5000000.0,7168384,True,0.0,USD,37M,4.1 and up,Yasa Ltd,http://www.yasapets.com,support@yasapets.com,"Jun 21, 2019","Jun 21, 2019",Everyone,https://www.yasapets.com/privacy-policy/,True,False,False,2021-06-16 09:06:12
Baby Panda Care,com.sinyee.babybus.care,Educational,4.2,162736.0,"50,000,000+",50000000.0,59393035,True,0.0,USD,56M,4.4 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Nov 30, 2011","Apr 30, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 09:07:25
Dr. Panda Town,com.drpanda.town.street,Education,4.0,80699.0,"5,000,000+",5000000.0,6575190,True,0.0,USD,61M,5.0 and up,Dr. Panda,http://www.drpanda.com,support@drpanda.com,"Mar 29, 2017","Jun 11, 2021",Everyone,https://drpanda.com/privacy/index.html,False,True,False,2021-06-16 09:13:10
Kahoot! Play & Create Quizzes,no.mobitroll.kahoot.android,Education,4.6,335310.0,"10,000,000+",10000000.0,47262185,True,0.0,USD,29M,5.0 and up,Kahoot!,https://kahoot.com,hello@kahoot.com,"Nov 1, 2012","Jun 12, 2021",Everyone,https://kahoot.com/privacy-policy,False,True,False,2021-06-16 09:23:07
Learn Spanish. Speak Spanish,com.atistudios.italk.es,Education,4.7,76352.0,"1,000,000+",1000000.0,2524936,True,0.0,USD,Varies with device,4.4 and up,ATi Studios,https://www.mondly.com,support@mondly.com,"Sep 26, 2014","Nov 01, 2020",Everyone,https://www.mondly.com/privacy,False,True,False,2021-06-16 09:40:37
Do Not Disturb! 2 - Challenge Your Prank Skills!,br.com.tapps.donotdisturb2,Educational,4.5,45914.0,"5,000,000+",5000000.0,8494920,True,0.0,USD,23M,4.4 and up,Tapps Games,http://tappsgames.com,contact@tappsgames.com,"Oct 3, 2014","Apr 15, 2021",Everyone,http://pp.tappsgames.com/?app=br.com.tapps.donotdisturb2,True,True,False,2021-06-16 09:41:07
Kids Educational Game 5,com.pescapps.gamekids5,Educational,4.2,68607.0,"10,000,000+",10000000.0,32571816,True,0.0,USD,Varies with device,Varies with device,pescAPPs,http://www.pescapps.com/,support@pescapps.com,"Mar 20, 2017","Feb 17, 2020",Everyone,http://pescapps.com/privacy,True,False,False,2021-06-16 09:42:38
Pocket Aptitude,com.pocket.aptitude,Education,4.3,53092.0,"500,000+",500000.0,792523,True,0.0,USD,4.1M,2.3 and up,Sindu Rajan,,sindu.murali@gmail.com,"Dec 11, 2012","Oct 04, 2017",Everyone,http://pocketaptitude.com/policy.php,True,False,False,2021-06-16 09:48:35
Mandala Coloring Pages,com.color.mandala,Educational,4.2,336345.0,"50,000,000+",50000000.0,55024738,True,0.0,USD,51M,4.4 and up,Coloring Games,https://www.2-monkeys.nl,info@2-monkeys.nl,"Aug 9, 2012","Jun 04, 2021",Everyone,http://www.2-monkeys.nl/policy/policy.html,True,True,False,2021-06-16 09:49:21
Magic Wizard World - A Magic Game for Girls & Boys,mylittleprincess.wizard.free,Educational,4.3,22066.0,"5,000,000+",5000000.0,6665723,True,0.0,USD,63M,4.4 and up,My Town Games Ltd,http://www.my-town.com,info@my-town.com,"Feb 26, 2020","Jun 02, 2021",Everyone,http://www.my-town.com/privacy-policy/,True,True,False,2021-06-16 09:51:07
Toddler games for 2-5 year olds,com.bimiboo.playandlearn,Educational,4.2,33892.0,"5,000,000+",5000000.0,9156648,True,0.0,USD,48M,4.1 and up,Bimi Boo Kids Learning Games for Toddlers FZ-LLC,https://www.bimiboo.net/,info@bimiboo.net,"Mar 25, 2016","Oct 30, 2020",Everyone,https://bimiboo.net/privacy-policy/,False,True,False,2021-06-16 09:58:12
Baby puzzles,com.edujoy.Baby_puzzles,Educational,4.1,22392.0,"10,000,000+",10000000.0,20067895,True,0.0,USD,12M,4.1 and up,AppQuiz,http://www.edujoy.es,edujoy@edujoy.es,"Sep 19, 2015","Apr 10, 2021",Everyone,http://edujoy.es/privacy_policy.html,True,True,False,2021-06-16 10:10:53
My Ice Cream Maker - Frozen Dessert Making Game,br.com.tapps.myicecreammaker,Educational,4.5,42585.0,"1,000,000+",1000000.0,2305079,True,0.0,USD,34M,4.1 and up,Tapps Games,http://tappsgames.com,contact@tappsgames.com,"Mar 21, 2014","May 22, 2018",Everyone,http://legal.tapps.com.br/index.html?app=My-Ice-Cream-Maker,True,False,False,2021-06-16 10:24:01
Infinite Japanese,com.jernung.infinite.jpn,Educational,4.7,48070.0,"1,000,000+",1000000.0,1618919,True,0.0,USD,7.2M,5.1 and up,Jernung,https://jernung.com/infinite,infinite@jernung.com,"Jun 16, 2017","Jun 09, 2021",Everyone,https://jernung.com/privacy,True,True,False,2021-06-16 10:30:37
Masha and the Bear. Educational Games,com.edujoy.masha.games,Educational,4.1,212136.0,"100,000,000+",100000000.0,123688272,True,0.0,USD,28M,4.4 and up,AppQuiz,http://www.edujoy.es,edujoy@edujoy.es,"Sep 29, 2017","Jun 08, 2021",Everyone,http://edujoy.es/privacy_policy.html,True,True,False,2021-06-16 10:32:40
Bubbu School - My Cute Pets | Animal School Game,com.bubadu.bubbuschool,Educational,4.3,66735.0,"10,000,000+",10000000.0,18693379,True,0.0,USD,83M,4.1 and up,Bubadu,http://www.bubadu.com,support@bubadu.com,"Oct 25, 2020","Apr 16, 2021",Everyone,https://bubadu.com/privacy-policy.shtml,True,True,False,2021-06-16 10:43:07
Geekie Games - Enem e vestibular,br.com.geekie.geekiegames,Education,4.2,24776.0,"1,000,000+",1000000.0,2004392,True,0.0,USD,15M,5.0 and up,Geekie,http://www.geekiegames.com.br,suportegames@geekie.com.br,"Oct 13, 2014","Mar 01, 2019",Everyone,https://alunos.geekiegames.geekie.com.br/privacy,False,True,False,2021-06-16 10:44:44
Learn Dutch. Speak Dutch,com.atistudios.italk.nl,Education,4.8,24625.0,"500,000+",500000.0,626372,True,0.0,USD,Varies with device,4.4 and up,ATi Studios,https://www.mondly.com,mondlylanguages@yahoo.com,"Oct 3, 2014","Nov 01, 2020",Everyone,https://www.mondly.com/privacy,False,True,False,2021-06-16 10:46:06
Funny Food! Educational games for kids 3 years old,biz.arrowstar.funnyfood2,Educational,4.2,54032.0,"10,000,000+",10000000.0,28264102,True,0.0,USD,57M,4.1 and up,Wow Kids,http://wowkids.io,support@wowkids.io,"Feb 16, 2017","Oct 21, 2020",Everyone,http://eruditoplus.com/en/privacy-policy/,True,True,False,2021-06-16 10:58:00
Pinkfong ABC Phonics,kr.co.smartstudy.phonicsiap_android_googlemarket,Education,4.0,20149.0,"1,000,000+",1000000.0,3369558,True,0.0,USD,55M,4.1 and up,SMARTSTUDY PINKFONG,http://pinkfong.com/,cs@smartstudy.co.kr,"Jul 1, 2014","Jan 10, 2020",Everyone,http://www.smartstudy.co.kr/privacy/,False,True,False,2021-06-16 11:06:02
Animals Farm For Kids,pl.kidsgameprojects.com.AnimalsFarmForKids,Educational,4.6,51700.0,"5,000,000+",5000000.0,6661304,True,0.0,USD,69M,4.2 and up,Kids Games Projects,http://kidsgamesprojects.com,kidsgamesprojects@gmail.com,"Jul 3, 2014","Nov 07, 2020",Everyone,http://kidsgamesprojects.com/,True,False,False,2021-06-16 11:12:02
PBS KIDS Games,org.pbskids.gamesapp,Educational,4.1,27553.0,"5,000,000+",5000000.0,7929811,True,0.0,USD,Varies with device,5.1 and up,PBS KIDS,http://pbskids.org/apps,AndroidApp@pbs.org,"Apr 27, 2016","Jun 10, 2021",Everyone,http://pbskids.org/privacy/,False,False,False,2021-06-16 11:17:00
Alphabet ABC! Learning letters! ABCD games!,com.oki.alphabetnew,Educational,4.1,23496.0,"10,000,000+",10000000.0,10934197,True,0.0,USD,56M,4.4 and up,GoKids!,http://gokidsmobile.com/,toplinesolutionsltd@gmail.com,"Feb 24, 2015","May 11, 2020",Everyone,http://gokidsmobile.com/privacy-policy/,True,True,False,2021-06-16 11:23:15
TAYO Garage Station,net.greysox.TayoX,Education,4.1,54796.0,"10,000,000+",10000000.0,14606648,True,0.0,USD,51M,4.4 and up,ICONIX,http://www.pororotv.net/,iconixenter@gmail.com,"Aug 29, 2011","May 29, 2020",Everyone,https://ptvmob.com/PororoTv/documents/privacy_policy.html,True,True,False,2021-06-16 11:30:41
Aptitude & Logical Reasoning,com.madguy.aptitude.lr,Education,4.0,23629.0,"500,000+",500000.0,715181,True,0.0,USD,4.7M,4.0.3 and up,Government Jobs Apps,http://www.madguylab.com/,info@madguylab.com,"May 28, 2014","Jul 16, 2018",Everyone,http://madguylab.com/about/privacy,True,False,False,2021-06-16 11:31:55
Left vs Right: Brain Games for Brain Training,com.mochibits.google.leftvsright,Educational,4.5,107321.0,"5,000,000+",5000000.0,8378956,True,0.0,USD,146M,7.0 and up,MochiBits,http://support.mochibits.com,hello@mochibits.com,"Jul 20, 2015","May 09, 2021",Everyone,http://www.lvrbrain.com/privacy-policy,True,True,False,2021-06-16 11:36:44
Drops by Kahoot! Language Learning & Vocabulary,com.languagedrops.drops.international,Education,4.5,221467.0,"5,000,000+",5000000.0,5927535,True,0.0,USD,43M,4.4 and up,Language Drops,http://languagedrops.com,android@languagedrops.com,"Dec 7, 2017","Jun 04, 2021",Everyone,https://languagedrops.com/privacypolicy.html,True,True,True,2021-06-16 11:47:44
NeuroNation - Brain Training & Brain Games,air.nn.mobile.app.main,Education,4.6,342491.0,"10,000,000+",10000000.0,16470530,True,0.0,USD,85M,4.3 and up,NeuroNation,http://www.neuronation.com,app@neuronation.com,"Aug 7, 2014","Jun 07, 2021",Everyone,http://sso.neuronation.com/legals/dataprivacy,True,True,True,2021-06-16 11:47:56
Baby Panda Kindergarten,com.sinyee.babybus.kindergarten,Educational,4.2,31669.0,"5,000,000+",5000000.0,7673336,True,0.0,USD,50M,4.2 and up,BabyBus,http://www.babybus.com,ser@babybus.com,"Aug 2, 2013","May 29, 2021",Everyone,http://en.babybus.com/index/privacyPolicy.shtml,True,True,False,2021-06-16 11:51:50
Learn French free for beginners,com.gonliapps.learnfrenchfree.game,Education,4.6,26029.0,"1,000,000+",1000000.0,2474855,True,0.0,USD,Varies with device,Varies with device,gonliapps,http://www.gonliapps.com/,gonliapps@gmail.com,"Dec 24, 2015","Mar 31, 2021",Everyone,http://www.gonliapps.com/privacy/,True,True,False,2021-06-16 11:52:49
Miga Town: My World,com.miga.world,Education,4.2,151312.0,"10,000,000+",10000000.0,15195276,True,0.0,USD,32M,4.1 and up,"XiHe Digital (GuangZhou) Technology Co., Ltd.",https://miga-kids.com/,Support@xihegame.com,"Nov 27, 2019","May 24, 2021",Everyone,https://xihegame.com/privacypolicy/,False,True,False,2021-06-16 11:55:43
Baby Hazel Fancy Dress,air.org.axisentertainment.BabyHazelFancyDress,Educational,4.0,21263.0,"1,000,000+",1000000.0,4829316,True,0.0,USD,8.3M,4.4 and up,Axis Entertainment,http://www.babyhazelgames.com,contact@axisentertainment.org,"Jul 29, 2014","Dec 31, 2019",Everyone,http://www.babyhazelgames.com/privacy-policy/,True,False,False,2021-06-16 12:20:11
Lumosity: Brain Training,com.lumoslabs.lumosity,Education,4.5,101950.0,"10,000,000+",10000000.0,21209177,True,0.0,USD,88M,5.0 and up,"Lumos Labs, Inc.",http://www.lumosity.com,info@lumosity.com,"Jun 8, 2014","Mar 24, 2021",Everyone,http://www.lumosity.com/legal/privacy_policy,False,True,True,2021-06-16 12:20:47
DEX pentru Android - și offline,com.dex,Education,4.6,42759.0,"500,000+",500000.0,898730,True,0.0,USD,15M,5.0 and up,Adrian Vintu,http://dex.adrianvintu.net,adrianvintu@yahoo.com,,"Jun 09, 2021",Everyone,http://dex.adrianvintu.net/privacy_policy.html,False,False,False,2021-06-16 12:21:29
"Learn English - 15,000 Words",com.funeasylearn.english,Education,4.6,221655.0,"10,000,000+",10000000.0,16108300,True,0.0,USD,101M,5.0 and up,FunEasyLearn,http://www.funeasylearn.com/,support@funeasylearn.com,"Sep 29, 2013","Jun 15, 2021",Everyone,https://www.funeasylearn.com/privacy,False,True,False,2021-06-16 12:25:29
Guitar 3D - Basic Chords,com.polygonium.basicchords,Education,4.7,39765.0,"1,000,000+",1000000.0,3764942,True,0.0,USD,Varies with device,4.4W and up,Polygonium Music,http://www.polygonium.com/music,apps@polygonium.com,"Jul 3, 2017","Aug 19, 2020",Everyone,http://polygonium.com/privacy/,False,False,False,2021-06-16 12:35:50
Free games: Masha and the Bear,com.psvn.masha_and_the_bear_mini,Educational,4.2,38799.0,"10,000,000+",10000000.0,10602428,True,0.0,USD,62M,4.2 and up,Hippo Kids Games,http://psvgamestudio.com,report.psv@gmail.com,"Mar 1, 2016","Sep 18, 2020",Everyone,https://policy.psvgamestudio.com/privacy_policy_hippo_kids_games.html,True,True,False,2021-06-16 12:39:10
"#1 Vocab App: Hindu Editorial, Grammar, Dictionary",com.englishvocabulary,Education,4.3,63033.0,"1,000,000+",1000000.0,2985002,True,0.0,USD,18M,4.3 and up,vocab24,https://www.vocab24.com,info.vocab24@gmail.com,"Jul 13, 2016","Jun 16, 2021",Everyone,https://vocab24.com/privacy-policy.php,False,False,False,2021-06-16 12:41:54
Piano Academy - Learn Piano,com.yokee.piano.keyboard,Education,4.4,27295.0,"5,000,000+",5000000.0,5305853,True,0.0,USD,68M,6.0 and up,Yokee™,https://www.pianoacademy.app/,support@pianoacademy.app,"Dec 19, 2019","May 03, 2021",Everyone,https://www.yokee.tv/privacy/,False,True,False,2021-06-16 12:46:37
Toontastic 3D,com.google.toontastic,Educational,4.1,44501.0,"1,000,000+",1000000.0,3325275,True,0.0,USD,31M,5.0 and up,Google LLC,http://toontastic.com,apps-help@google.com,"Jan 11, 2017","Nov 02, 2017",Everyone,http://www.google.com/policies/privacy,False,False,False,2021-06-16 12:48:22
"Learn Spanish - 15,000 Words",com.funeasylearn.spanish,Education,4.5,32994.0,"1,000,000+",1000000.0,2639417,True,0.0,USD,102M,5.0 and up,FunEasyLearn,http://www.funeasylearn.com/,support@funeasylearn.com,"Nov 15, 2013","Jun 15, 2021",Everyone,https://www.funeasylearn.com/privacy,False,True,False,2021-06-16 12:49:42
